region_id,code,name,island,OBJIDsic,tdwg4,tdwg4_name,tdwg3,tdwg2,tdwg1,tdwg1_name,country_ISO,country
493,MNP.RO,"Rota, Marianas",1,1003,MRN-NM,Northern Marianas,MRN,62,6,Pacific,MNP,Northern Mariana Islands (the)
494,MNP.SG,"Sarigan, Marianas",1,1004,MRN-NM,Northern Marianas,MRN,62,6,Pacific,MNP,Northern Mariana Islands (the)
495,MNP.SP,"Saipan, Marianas",1,1005,MRN-NM,Northern Marianas,MRN,62,6,Pacific,MNP,Northern Mariana Islands (the)
496,MNP.TI,"Tinian, Marianas",1,1006,MRN-NM,Northern Marianas,MRN,62,6,Pacific,MNP,Northern Mariana Islands (the)
497,MOZ.A,Nassa,0,1007,MOZ-OO,Mozambique,MOZ,26,2,Africa,MOZ,Mozambique
498,MOZ.B,Manica,0,1008,MOZ-OO,Mozambique,MOZ,26,2,Africa,MOZ,Mozambique
499,MOZ.G,Gaza,0,1009,MOZ-OO,Mozambique,MOZ,26,2,Africa,MOZ,Mozambique
500,MOZ.I,Inhambane,0,1010,MOZ-OO,Mozambique,MOZ,26,2,Africa,MOZ,Mozambique
501,MOZ.L,Maputo,0,1011,MOZ-OO,Mozambique,MOZ,26,2,Africa,MOZ,Mozambique
502,MOZ.N,Nampula,0,1012,MOZ-OO,Mozambique,MOZ,26,2,Africa,MOZ,Mozambique
503,MOZ.P,Cabo Delgado,0,1013,MOZ-OO,Mozambique,MOZ,26,2,Africa,MOZ,Mozambique
504,MOZ.Q,Zambezia,0,1014,MOZ-OO,Mozambique,MOZ,26,2,Africa,MOZ,Mozambique
505,MOZ.S,Sofala,0,1015,MOZ-OO,Mozambique,MOZ,26,2,Africa,MOZ,Mozambique
506,MOZ.T,Tete,0,1016,MOZ-OO,Mozambique,MOZ,26,2,Africa,MOZ,Mozambique
507,MRT,Mauritania,0,1017,MTN-OO,Mauritania,MTN,22,2,Africa,MRT,Mauritania
508,MSR,Montserrat,1,1018,LEE-MO,Montserrat,LEE,81,8,Southern America,MSR,Montserrat
509,MTQ,Martinique,1,1019,WIN-MA,Martinique,WIN,81,8,Southern America,MTQ,Martinique
510,MUS,Mauritius,1,1020,MAU-OO,Mauritius,MAU,29,2,Africa,MUS,Mauritius
511,MWI,Malawi,0,1021,MLW-OO,Malawi,MLW,26,2,Africa,MWI,Malawi
512,MYS.PEN,MYS_Peninsula,0,1022,MLY-PM,Peninsular Malaysia,MLY,42,4,Asia-Tropical,MYS,Malaysia
513,NAM,Namibia,0,1023,NAM-OO,Namibia,NAM,27,2,Africa,NAM,Namibia
514,NCL,New Caledonia,1,1024,NWC-OO,New Caledonia,NWC,60,6,Pacific,NCL,New Caledonia
515,NER,Niger,0,1025,NGR-OO,Niger,NGR,22,2,Africa,NER,Niger (the)
516,NFK,Norfolk Island,1,1026,NFK-NI,Norfolk I.,NFK,50,5,Australasia,NFK,Norfolk Island
517,NGA,Nigeria,0,1027,NGA-OO,Nigeria,NGA,22,2,Africa,NGA,Nigeria
518,NIC,Nicaragua,0,1028,NIC-OO,Nicaragua,NIC,80,8,Southern America,NIC,Nicaragua
519,NLD,Netherlands,0,1029,NET-OO,Netherlands,NET,11,1,Europe,NLD,Netherlands (the)
520,NOR,Norway (mainland),0,1030,NOR-OO,Norway,NOR,10,1,Europe,NOR,Norway
521,NOR.JM,Jan Mayen,1,1031,SVA-OO,Svalbard,SVA,10,1,Europe,SJM,Svalbard and Jan Mayen
522,NOR.SVA,Svalbard,1,1032,SVA-OO,Svalbard,SVA,10,1,Europe,SJM,Svalbard and Jan Mayen
523,NPL,Nepal,0,1033,NEP-OO,Nepal,NEP,40,4,Asia-Tropical,NPL,Nepal
524,NRU,Nauru,1,1034,NRU-OO,Nauru,NRU,60,6,Pacific,NRU,Nauru
525,NZL,New Zealand,1,1035,000-05,New Zealand,5,51,5,Australasia,NZL,New Zealand
526,NZL.AUC,Auckland Islands,1,1036,ATP-OO,Antipodean Is.,ATP,51,5,Australasia,NZL,New Zealand
527,NZL.CI,Chatham Islands,1,1037,CTM-OO,Chatham Is.,CTM,51,5,Australasia,NZL,New Zealand
528,OMN,Oman,0,329,OMA-OO,Oman,OMA,35,3,Asia-Temperate,OMN,Oman
529,PAN,Panama,0,1067,PAN-OO,Panam ,PAN,80,8,Southern America,PAN,Panama
531,PHL,Philippines,1,1069,PHI-OO,Philippines,PHI,42,4,Asia-Tropical,PHL,Philippines (the)
532,POL,Poland,0,1070,POL-OO,Poland,POL,11,1,Europe,POL,Poland
533,PRI,Puerto Rico,1,1071,PUE-OO,Puerto Rico,PUE,81,8,Southern America,PRI,Puerto Rico
534,PRK,"Korea, Democratic People's Republic of",0,1072,KOR-NK,North Korea,KOR,38,3,Asia-Temperate,PRK,Korea (the Democratic People's Republic of)
536,PRT.DES,Desertas,1,1075,MDR-OO,Madeira,MDR,21,2,Africa,PRT,Portugal
537,PRT.MAD,Madeira,1,1076,MDR-OO,Madeira,MDR,21,2,Africa,PRT,Portugal
538,PRT.PRT,Portugal (mainland),0,1361,POR-OO,Portugal,POR,12,1,Europe,PRT,Portugal
539,PRT.PSA,Porto Santo,1,1077,MDR-OO,Madeira,MDR,21,2,Africa,PRT,Portugal
540,PRT.SIS,Salvage Islands,1,1078,SEL-OO,Selvagens,SEL,21,2,Africa,PRT,Portugal
541,PYF.AGA,"Agakauitai, French Polynesia (Gambier Islands)",1,1079,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
543,PYF.AI.MAR,"Maria, French Polynesia (Austral Islands)",1,1081,TUB-OO,Tubuai Is.,TUB,61,6,Pacific,PYF,French Polynesia
544,PYF.AI.RAI,"Raivavae, French Polynesia (Austral Islands)",1,1082,TUB-OO,Tubuai Is.,TUB,61,6,Pacific,PYF,French Polynesia
545,PYF.AI.RIM,"Rimatara, French Polynesia (Austral Islands)",1,1083,TUB-OO,Tubuai Is.,TUB,61,6,Pacific,PYF,French Polynesia
546,PYF.AI.RUR,"Rurutu, French Polynesia (Austral Islands)",1,1084,TUB-OO,Tubuai Is.,TUB,61,6,Pacific,PYF,French Polynesia
547,PYF.AI.TUB,"Tubuai, French Polynesia (Austral Islands)",1,1085,TUB-OO,Tubuai Is.,TUB,61,6,Pacific,PYF,French Polynesia
548,PYF.BEL,"Bellingshausen, French Polynesia",1,1086,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
549,PYF.BI.RAP,"Rapa, French Polynesia (Bass Islands)",1,1087,TUB-OO,Tubuai Is.,TUB,61,6,Pacific,PYF,French Polynesia
550,PYF.GI.AKA,"Akamaru, French Polynesia (Gambier Islands)",1,1088,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
551,PYF.GI.AUK,"Aukena, French Polynesia (Gambier Islands)",1,1089,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
554,PYF.GI.MAN,"Mangareva, French Polynesia (Gambier Islands)",1,1092,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
555,PYF.GI.TAR,"Taravai, French Polynesia (Gambier Islands)",1,1093,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
556,PYF.GI.TAU,"Tauna, French Polynesia (Gambier Islands)",1,1094,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
557,PYF.GI.TEK,"Tekava, French Polynesia (Gambier Islands)",1,1095,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
558,PYF.GI.TEM,"Temoe, French Polynesia (Gambier Islands)",1,1096,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
559,PYF.GI.TRO,"Tarauru Roa, French Polynesia (Gambier Islands)",1,1097,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
560,PYF.HE,"Henderson, French Polynesia",1,1098,PIT-OO,Pitcairn Is.,PIT,61,6,Pacific,PCN,Pitcairn
561,PYF.MI.EI,"Eiao, French Polynesia (Marquesas Islands)",1,1099,MRQ-OO,Marquesas,MRQ,61,6,Pacific,PYF,French Polynesia
562,PYF.MI.FHI,"Fatu Hiva, French Polynesia (Marquesas Islands)",1,1100,MRQ-OO,Marquesas,MRQ,61,6,Pacific,PYF,French Polynesia
563,PYF.MI.FHU,"Fatu Huku, French Polynesia (Marquesas Islands)",1,1101,MRQ-OO,Marquesas,MRQ,61,6,Pacific,PYF,French Polynesia
564,PYF.MI.HA,"Hatutaa, French Polynesia (Marquesas Islands)",1,1102,MRQ-OO,Marquesas,MRQ,61,6,Pacific,PYF,French Polynesia
565,PYF.MI.HO,"Hiva Oa, French Polynesia (Marquesas Islands)",1,1103,MRQ-OO,Marquesas,MRQ,61,6,Pacific,PYF,French Polynesia
566,PYF.MI.MO,"Mohotani, French Polynesia (Marquesas Islands)",1,1104,MRQ-OO,Marquesas,MRQ,61,6,Pacific,PYF,French Polynesia
567,PYF.MI.NH,"Nuku Hiva, French Polynesia (Marquesas Islands)",1,1105,MRQ-OO,Marquesas,MRQ,61,6,Pacific,PYF,French Polynesia
568,PYF.MI.TA,"Tahuata, French Polynesia (Marquesas Islands)",1,1106,MRQ-OO,Marquesas,MRQ,61,6,Pacific,PYF,French Polynesia
569,PYF.MI.UH,"Ua Huka, French Polynesia (Marquesas Islands)",1,1107,MRQ-OO,Marquesas,MRQ,61,6,Pacific,PYF,French Polynesia
570,PYF.MI.UP,"Ua Pou, French Polynesia (Marquesas Islands)",1,1108,MRQ-OO,Marquesas,MRQ,61,6,Pacific,PYF,French Polynesia
571,PYF.OE,"Oeno, French Polynesia",1,1109,PIT-OO,Pitcairn Is.,PIT,61,6,Pacific,PCN,Pitcairn
572,PYF.PC,"Pitcairn, French Polynesia",1,1110,PIT-OO,Pitcairn Is.,PIT,61,6,Pacific,PCN,Pitcairn
573,PYF.SI.BOR,"Bora Bora, French Polynesia (Society Islands)",1,1111,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
574,PYF.SI.HUA,"Huahine, French Polynesia (Society Islands)",1,1112,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
575,PYF.SI.MAI,"Maiao, French Polynesia (Society Islands)",1,1113,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
576,PYF.SI.MAU,"Maupiti, French Polynesia (Society Islands)",1,1114,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
577,PYF.SI.MEH,"Mehetia, French Polynesia (Society Islands)",1,1115,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
578,PYF.SI.MOO,"Moorea, French Polynesia (Society Islands)",1,1116,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
579,PYF.SI.MOP,"Mopelia, French Polynesia (Society Islands)",1,1117,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
580,PYF.SI.RAI,"Raiatea, French Polynesia (Society Islands)",1,1118,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
581,PYF.SI.TAH,"Tahaa, French Polynesia (Society Islands)",1,1119,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
582,PYF.SI.TET,"Tetiaroa, French Polynesia (Society Islands)",1,1120,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
583,PYF.SI.THI,"Tahiti, French Polynesia (Society Islands)",1,1121,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
584,PYF.SI.TUP,"Tupai, French Polynesia (Society Islands)",1,1122,SCI-OO,Society Is.,SCI,61,6,Pacific,PYF,French Polynesia
588,PYF.TA.FAK,"Fakahina, French Polynesia (Tuamotu Archipelago)",1,1126,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
589,PYF.TA.FAN,"Fangataufa, French Polynesia (Tuamotu Archipelago)",1,1127,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
590,PYF.TA.HAO,"Hao, French Polynesia (Tuamotu Archipelago)",1,1128,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
592,PYF.TA.KAU,"Kaukura, French Polynesia (Tuamotu Archipelago)",1,1130,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
594,PYF.TA.MAK,"Makatea, French Polynesia (Tuamotu Archipelago)",1,1132,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
595,PYF.TA.MAN,"Manihi, French Polynesia (Tuamotu Archipelago)",1,1133,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
596,PYF.TA.MAO,"Matureivavao, French Polynesia (Tuamotu Archipelago)",1,1134,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
597,PYF.TA.MOR,"Moruroa, French Polynesia (Tuamotu Archipelago)",1,1135,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
600,PYF.TA.NIA,"Niau, French Polynesia (Tuamotu Archipelago)",1,1138,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
601,PYF.TA.RAN,"Rangiroa, French Polynesia (Tuamotu Archipelago)",1,1139,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
603,PYF.TA.TAI,"Taiaro, French Polynesia (Tuamotu Archipelago)",1,1140,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
604,PYF.TA.TAO,"Takapoto, French Polynesia (Tuamotu Archipelago)",1,1144,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
605,PYF.TA.TEN,"Tenararo, French Polynesia (Tuamotu Archipelago)",1,1141,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
606,PYF.TA.TGA,"Tenarunga, French Polynesia (Tuamotu Archipelago)",1,1142,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
607,PYF.TA.TIK,"Tikehau, French Polynesia (Tuamotu Archipelago)",1,1143,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
610,PYF.TA.TNO,"Tepoto North, French Polynesia (Tuamotu Archipelago)",1,1146,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
611,PYF.TA.TOA,"Toau, French Polynesia (Tuamotu Archipelago)",1,1147,TUA-OO,Tuamotu,TUA,61,6,Pacific,PYF,French Polynesia
