Accepted Symbol,Synonym Symbol,Scientific Name,Common Name,FIPS Code
PHEL2,PHAD8,Phyllostegia adenophora H. St. John,,US15
PHEL2,PHMOR,Phyllostegia mollis Benth. var. resinosa Fosberg,,US15
PHEL2,PHMOS,Phyllostegia mollis Benth. var. skottsbergii Sherff,,US15
PHFL6,PHFO3,Phyllostegia forbesii (Sherff) H. St. John,,US15
PHFL6,PHFLF,Phyllostegia floribunda Benth. var. forbesii Sherff,,US15
PHFL6,,Phyllostegia floribunda Benth.,Hawai'i phyllostegia,US15
PHFL6,PHVI11,Phyllostegia villosa H. St. John,,US15
PHGL7,,Phyllostegia glabra (Gaudich.) Benth.,ulihi phyllostegia,US15
PHGLG,PHGLM,Phyllostegia glabra (Gaudich.) Benth. var. macraei (Benth.) Sherff,,US15
PHGLG,,Phyllostegia glabra (Gaudich.) Benth. var. glabra,ulihi phyllostegia,US15
PHGLL2,,Phyllostegia glabra (Gaudich.) Benth. var. lanaiensis Sherff,ulihi phyllostegia,US15
PHGLL2,PHLA31,Phyllostegia lanaiensis (Sherff) H. St. John,,US15
PHGR5,,Phyllostegia grandiflora (Gaudich.) Benth.,kapana,US15
PHHA15,PHIM2,Phyllostegia imminuta (Sherff) H. St. John,,US15
PHHA15,,Phyllostegia haliakalae Wawra,Lanai phyllostegia,US15
PHHA15,PHMOM,Phyllostegia mollis Benth. var. micrantha Sherff,,US15
PHHA15,PHHEI,Phyllostegia helleri Sherff var. imminuta,,US15
PHHE10,,Phyllostegia helleri Sherff,Mt. Kahili phyllostegia,US15
PHHI4,,Phyllostegia hillebrandii H. Mann ex Hillebr.,Hillebrand's phyllostegia,US15
PHHI5,,Phyllostegia hirsuta Benth.,Molokai phyllostegia,US15
PHHI5,PHHIL,Phyllostegia hirsuta Benth. var. laxior O. Deg. & Sherff,,US15
PHHI6,,Phyllostegia hispida Hillebr.,hispid phyllostegia,US15
PHKA6,,Phyllostegia kaalaensis H. St. John,Kaala phyllostegia,US15
PHKA8,,Phyllostegia kahiliensis H. St. John,Kahili phyllostegia,US15
PHKN,,Phyllostegia knudsenii Hillebr.,Waimea phyllostegia,US15
PHLA9,,Phyllostegia lantanoides Sherff,Oahu phyllostegia,US15
PHMA11,,Phyllostegia macrophylla (Gaudich.) Benth.,largeleaf phyllostegia,US15
PHMA11,PHMAR,Phyllostegia macrophylla (Gaudich.) Benth. var. remyi Sherff,,US15
PHMA11,PHMAP2,Phyllostegia macrophylla (Gaudich.) Benth. var. phytolaccoides Sherff,,US15
PHMA12,,Phyllostegia mannii Sherff,Mann's phyllostegia,US15
PHMA12,PHRAB,Phyllostegia racemosa Benth. var. bryanii Sherff,,US15
PHMI22,,Phyllostegia micrantha H. St. John,St. John's phyllostegia,US15
PHMO7,PHPAH,Phyllostegia parviflora (Gaudich.) Benth. var. honolulensis (Wawra) Sherff,,US15
PHMO7,,Phyllostegia mollis Benth.,Waianae Range phyllostegia,US15
PHPA14,,Phyllostegia parviflora (Gaudich.) Benth.,smallflower phyllostegia,US15
PHPAG,,Phyllostegia parviflora (Gaudich.) Benth. var. glabriuscula A. Gray,smallflower phyllostegia,US15
PHPAL,,Phyllostegia parviflora (Gaudich.) Benth. var. lydgatei (Sherff) W.L. Wagner,smallflower phyllostegia,US15
PHPAL,PHMOL,Phyllostegia mollis Benth. var. lydgatei Sherff,,US15
PHPAP3,,Phyllostegia parviflora (Gaudich.) Benth. var. parviflora,smallflower phyllostegia,US15
PHPAP3,PHPAM,Phyllostegia parviflora (Gaudich.) Benth. var. major Sherff,,US15
PHPAP3,PHPAC,Phyllostegia parviflora (Gaudich.) Benth. var. canescens Sherff,,US15
PHPI6,,Phyllostegia pilosa H. St. John,pilose phyllostegia,US15
PHRA6,,Phyllostegia racemosa Benth.,kiponapona,US15
PHRE7,,Phyllostegia renovans W.L. Wagner,red-leaf phyllostegia,US15
PHRO5,,Phyllostegia rockii Sherff,Rock's phyllostegia,US15
PHST9,,Phyllostegia stachyoides A. Gray,Maui phyllostegia,US15
PHST9,PHLE8,Phyllostegia ledyardii H. St. John,,US15
PHST9,PHMOG,Phyllostegia mollis Benth. var. glabrescens O. Deg. & Sherff,,US15
PHST9,PHSTH,Phyllostegia stachyoides A. Gray var. hitchcockii Sherff,,US15
PHVA5,,Phyllostegia variabilis Bitter,coastal phyllostegia,US74
PHVA5,,Phyllostegia variabilis Bitter,coastal phyllostegia,US15
PHVA5,,Phyllostegia variabilis Bitter,coastal phyllostegia,US66
PHVE8,PHMAV,Phyllostegia macrophylla (Gaudich.) Benth. var. velutina Sherff,,US15
PHVE8,,Phyllostegia velutina (Sherff) H. St. John,velvet phyllostegia,US15
PHVE4,,Phyllostegia vestita Benth.,streambed phyllostegia,US15
PHWA,,Phyllostegia waimeae Wawra,Kauai phyllostegia,US15
PHWA3,PHBRL,Phyllostegia brevidens A. Gray var. longipes (Hillebr.) Sherff,,US15
PHWA3,,Phyllostegia warshaueri H. St. John,Laupahoehoe phyllostegia,US15
PHWA2,,Phyllostegia wawrana Sherff,fuzzystem phyllostegia,US15
PHYMA3,,Phymatosorus Pic. Serm.,phymatosaurus,US72
PHYMA3,,Phymatosorus Pic. Serm.,phymatosaurus,US70
PHYMA3,,Phymatosorus Pic. Serm.,phymatosaurus,US74
PHYMA3,,Phymatosorus Pic. Serm.,phymatosaurus,US15
PHYMA3,PHYMA,"Phymatosaurus Pic. Serm., orth. var.",,US70
PHYMA3,PHYMA,"Phymatosaurus Pic. Serm., orth. var.",,US15
PHYMA3,PHYMA,"Phymatosaurus Pic. Serm., orth. var.",,US74
PHYMA3,PHYMA,"Phymatosaurus Pic. Serm., orth. var.",,US72
PHGR61,,Phymatosorus grossus (Langsd. & Fisch.) Brownlie,musk fern,US15
PHGR61,PHSC61,Phymatosorus scolopendria auct. non (Burm. f.) Pic. Serm.,,US72
PHGR61,PHSC61,Phymatosorus scolopendria auct. non (Burm. f.) Pic. Serm.,,US15
PHGR61,PHGR21,"Phymatosaurus grossus (Langsd. & Fisch.) Brownlie, orth. var.",,US15
PHGR61,,Phymatosorus grossus (Langsd. & Fisch.) Brownlie,musk fern,US72
PHGR61,PHGR21,"Phymatosaurus grossus (Langsd. & Fisch.) Brownlie, orth. var.",,US72
PHSC14,,Phymatosorus scolopendria (Burm. f.) Pic. Serm.,monarch fern,US15
PHSC14,MISC2,Microsorum scolopendria (Burm. f.) Copeland,,US66
PHSC14,,Phymatosorus scolopendria (Burm. f.) Pic. Serm.,monarch fern,US66
PHSC14,,Phymatosorus scolopendria (Burm. f.) Pic. Serm.,monarch fern,US70
PHSC14,,Phymatosorus scolopendria (Burm. f.) Pic. Serm.,monarch fern,US72
PHSC14,PHSC12,"Phymatosaurus scolopendria (Burm. f.) Pic. Serm., orth. var.",,US15
PHSC14,PHSC12,"Phymatosaurus scolopendria (Burm. f.) Pic. Serm., orth. var.",,US70
PHSC14,,Phymatosorus scolopendria (Burm. f.) Pic. Serm.,monarch fern,US74
PHSC14,MISC2,Microsorum scolopendria (Burm. f.) Copeland,,US70
PHSC14,PHSC12,"Phymatosaurus scolopendria (Burm. f.) Pic. Serm., orth. var.",,US66
PHSC14,PHSC7,Phymatodes scolopendria (Burm. f.) Ching,,US74
PHSC14,MISC2,Microsorum scolopendria (Burm. f.) Copeland,,US15
PHSC14,MISC2,Microsorum scolopendria (Burm. f.) Copeland,,US74
PHSC14,PHSC12,"Phymatosaurus scolopendria (Burm. f.) Pic. Serm., orth. var.",,US72
PHSC14,POPH5,Polypodium phymatodes L.,,US66
PHSC14,MISC2,Microsorum scolopendria (Burm. f.) Copeland,,US72
PHSC14,PHSC7,Phymatodes scolopendria (Burm. f.) Ching,,US66
PHSC14,PHSC7,Phymatodes scolopendria (Burm. f.) Ching,,US15
PHSC14,POSC7,Polypodium scolopendria Burm. f.,,US70
PHSC14,PHSC12,"Phymatosaurus scolopendria (Burm. f.) Pic. Serm., orth. var.",,US74
PHSC14,PHSC7,Phymatodes scolopendria (Burm. f.) Ching,,US72
PHSC14,POSC7,Polypodium scolopendria Burm. f.,,US66
PHSC14,POPH5,Polypodium phymatodes L.,,US15
PHSC14,PHSC7,Phymatodes scolopendria (Burm. f.) Ching,,US70
PHSC14,POPH5,Polypodium phymatodes L.,,US72
PHSC14,POPH5,Polypodium phymatodes L.,,US70
PHSC14,POSC7,Polypodium scolopendria Burm. f.,,US15
PHSC14,POPH5,Polypodium phymatodes L.,,US74
PHSC14,POSC7,Polypodium scolopendria Burm. f.,,US72
PHSC14,POSC7,Polypodium scolopendria Burm. f.,,US74
PHYSA,,Physalis L.,groundcherry,US70
PHYSA,,Physalis L.,groundcherry,US78
PHYSA,,Physalis L.,groundcherry,US15
PHYSA,,Physalis L.,groundcherry,USNI
PHYSA,,Physalis L.,groundcherry,US72
PHAN5,,Physalis angulata L.,cutleaf groundcherry,US70
PHAN5,,Physalis angulata L.,cutleaf groundcherry,US15
PHAN5,PHANA2,Physalis angulata L. var. angulata,,US15
PHAN5,,Physalis angulata L.,cutleaf groundcherry,US66
PHAN5,PHANA2,Physalis angulata L. var. angulata,,US70
PHAN5,,Physalis angulata L.,cutleaf groundcherry,US72
PHAN5,PHANA2,Physalis angulata L. var. angulata,,US72
PHAN5,,Physalis angulata L.,cutleaf groundcherry,US78
PHAN5,PHANL2,Physalis angulata L. var. lanceifolia (Nees) Waterf.,,US66
PHAN5,PHANL2,Physalis angulata L. var. lanceifolia (Nees) Waterf.,,US15
PHAN5,PHANP,Physalis angulata L. var. pendula (Rydb.) Waterf.,,US70
PHAN5,PHANA2,Physalis angulata L. var. angulata,,US66
PHAN5,PHANL2,Physalis angulata L. var. lanceifolia (Nees) Waterf.,,US72
PHAN5,PHANP,Physalis angulata L. var. pendula (Rydb.) Waterf.,,US66
PHAN5,PHPE11,Physalis pendula Rydb.,,US70
PHAN5,PHANA2,Physalis angulata L. var. angulata,,US78
PHAN5,PHANL2,Physalis angulata L. var. lanceifolia (Nees) Waterf.,,US78
PHAN5,PHANP,Physalis angulata L. var. pendula (Rydb.) Waterf.,,US72
PHAN5,PHANP,Physalis angulata L. var. pendula (Rydb.) Waterf.,,US15
PHAN5,PHANL2,Physalis angulata L. var. lanceifolia (Nees) Waterf.,,US70
PHAN5,PHLA18,Physalis lanceifolia Nees,,US15
PHAN5,PHANP,Physalis angulata L. var. pendula (Rydb.) Waterf.,,US78
PHAN5,PHLA18,Physalis lanceifolia Nees,,US66
PHAN5,PHLA18,Physalis lanceifolia Nees,,US70
PHAN5,PHLA18,Physalis lanceifolia Nees,,US72
PHAN5,PHPE11,Physalis pendula Rydb.,,US15
PHAN5,PHLA18,Physalis lanceifolia Nees,,US78
PHAN5,PHPE11,Physalis pendula Rydb.,,US72
PHAN5,PHPE11,Physalis pendula Rydb.,,US66
PHAN5,PHPE11,Physalis pendula Rydb.,,US78
PHCO22,,Physalis cordata Mill.,heartleaf groundcherry,US72
PHCO22,PHBAG,Physalis barbadensis Jacq. var. glabra (Michx.) Fernald,,US72
PHCO22,PHPUG3,Physalis pubescens L. var. glabra (Michx.) Waterf.,,US72
PHCO22,,Physalis cordata Mill.,heartleaf groundcherry,USNI
PHCO22,,Physalis cordata Mill.,heartleaf groundcherry,US78
PHCO22,PHBAG,Physalis barbadensis Jacq. var. glabra (Michx.) Fernald,,US78
PHCO22,PHPUG3,Physalis pubescens L. var. glabra (Michx.) Waterf.,,US78
PHCO22,PHBAO,Physalis barbadensis Jacq. var. obscura (Michx.) Rydb.,,US72
PHCO22,PHBAG,Physalis barbadensis Jacq. var. glabra (Michx.) Fernald,,USNI
PHCO22,PHBAO,Physalis barbadensis Jacq. var. obscura (Michx.) Rydb.,,US78
PHCO22,PHBAO,Physalis barbadensis Jacq. var. obscura (Michx.) Rydb.,,USNI
PHCO22,PHPUG3,Physalis pubescens L. var. glabra (Michx.) Waterf.,,USNI
PHMI14,,Physalis minima L.,pygmy groundcherry,US78
PHMI14,PHEG2,Physalis eggersii O.E. Schulz,,US78
PHMI14,PHLA19,Physalis lagascae Roem. & Schult.,,US78
PHMI14,PHLAG,Physalis lagascae Roem. & Schult. var. glabrescens O.E. Schulz,,US78
PHPE4,,Physalis peruviana L.,Peruvian groundcherry,US70
PHPE4,,Physalis peruviana L.,Peruvian groundcherry,US66
PHPE4,PHED3,Physalis edulis Sims,,US70
PHPE4,,Physalis peruviana L.,Peruvian groundcherry,US15
PHPE4,PHED3,Physalis edulis Sims,,US15
PHPE4,PHED3,Physalis edulis Sims,,US66
PHPH2,,Physalis philadelphica Lam.,Mexican groundcherry,US15
PHPHI,,Physalis philadelphica Lam. var. immaculata Waterf.,Mexican groundcherry,US15
PHPHI,PHIX,Physalis ixocarpa auct. non Brot. ex Hornem.,,US15
PHPU7,,Physalis pubescens L.,husk tomato,US78
PHPU7,,Physalis pubescens L.,husk tomato,US72
PHPUP4,,Physalis pubescens L. var. pubescens,husk tomato,US72
PHPUP4,PHBA6,Physalis barbadensis Jacq.,,US72
PHPUP4,PHBA6,Physalis barbadensis Jacq.,,US78
PHPUP4,,Physalis pubescens L. var. pubescens,husk tomato,US78
PHPUP4,PHFL7,Physalis floridana Rydb.,,US72
PHPUP4,PHFL7,Physalis floridana Rydb.,,US78
PHTU3,,Physalis turbinata Medik.,thicket groundcherry,US72
PHTU3,,Physalis turbinata Medik.,thicket groundcherry,US78
PHYTO,,Phytolacca L.,pokeweed,US15
PHYTO,,Phytolacca L.,pokeweed,US72
PHIC,,Phytolacca icosandra L.,tropical pokeweed,US72
PHOC,PHAC80,Phytolacca acinosa sensu Pope,,US15
PHOC,,Phytolacca octandra L.,red inkplant,US15
PHRI3,,Phytolacca rivinoides Kunth & Bouché,Venezuelan pokeweed,US72
PHSA2,PHSAP,Phytolacca sandwicensis Endl. var. puberulenta (O. Deg.) H. St. John,,US15
PHSA2,,Phytolacca sandwicensis Endl.,Hawai'i pokeweed,US15
PHSA2,PHBR9,Phytolacca brachystachys Moq.,,US15
PICRA,,Picramnia Sw.,bitterbush,US72
PICRA,,Picramnia Sw.,bitterbush,US78
PIPE,,Picramnia pentandra Sw.,Florida bitterbush,US78
PIPE,,Picramnia pentandra Sw.,Florida bitterbush,US72
PICRA2,,Picrasma Blume,picrasma,US78
PICRA2,,Picrasma Blume,picrasma,US72
PIAN2,,Picrasma antillana (Eggers) Urb.,bitter ash,US78
PIAN2,AEAN,Aeschrion antillana (Eggers) Small,,US78
PIEX,,Picrasma excelsa (Sw.) Planch.,bitterwood,US78
PIEX,QUEX3,Quassia excelsa Sw.,,US72
PIEX,,Picrasma excelsa (Sw.) Planch.,bitterwood,US72
PIEX,QUEX3,Quassia excelsa Sw.,,US78
PIEX,AEEX,Aeschrion excelsa (Sw.) Kuntze,,US72
PIEX,AEEX,Aeschrion excelsa (Sw.) Kuntze,,US78
PICRI2,,Picria Lour.,curanja,US70
PIFE,,Picria fel-terrae Lour.,curanja,US70
PIFE,,Picria fel-terrae Lour.,curanja,US66
PIFE,PIFE2,"Picria felterrae Lour., orth. var.",,US66
PIFE,PIFE2,"Picria felterrae Lour., orth. var.",,US70
PICRI,,Picris L.,oxtongue,US15
PIHI,,Picris hieracioides L.,hawkweed oxtongue,US15
PIHIH,,Picris hieracioides L. ssp. hieracioides,hawkweed oxtongue,US15
PIHIH,PIHIA2,Picris hieracioides L. var. alpina Koidzumi,,US15
PICTE,,Pictetia DC.,pictetia,US72
PICTE,,Pictetia DC.,pictetia,US78
PIAC,,Pictetia aculeata (Vahl) Urb.,fustic,US72
PIAC,,Pictetia aculeata (Vahl) Urb.,fustic,US78
PILEA,,Pilea Lindl.,clearweed,US70
PILEA,,Pilea Lindl.,clearweed,US78
PILEA,,Pilea Lindl.,clearweed,US74
PILEA,,Pilea Lindl.,clearweed,US15
PILEA,,Pilea Lindl.,clearweed,US72
PILEA,,Pilea Lindl.,clearweed,USNI
PIDE2,,Pilea depressa (Sw.) Blume,depressed clearweed,US72
PIHE,,Pilea herniarioides (Sw.) Lindl.,Caribbean clearweed,US72
PIHE,,Pilea herniarioides (Sw.) Lindl.,Caribbean clearweed,US78
PIHE,URHE2,Urtica herniarioides Sw.,,US78
PIHE,URHE2,Urtica herniarioides Sw.,,US72
PIIN2,,Pilea inaequalis (Juss. ex Poir.) Weddell,West Indian clearweed,US78
PIIN2,,Pilea inaequalis (Juss. ex Poir.) Weddell,West Indian clearweed,US72
PIIN2,PIRE4,Pilea repens (Sw.) Weddell,,US72
PIIN2,PIOB,Pilea obtusata Liebm.,,US72
PIIN2,PIOB,Pilea obtusata Liebm.,,US78
PIIN2,PIRE4,Pilea repens (Sw.) Weddell,,US78
PIKR,,Pilea krugii Urb.,Krug's clearweed,US72
PILE2,,Pilea leptophylla Urb.,Puerto Rico clearweed,US72
PIMA5,,Pilea margarettiae Britton,Margarett's clearweed,US78
PIMA5,,Pilea margarettiae Britton,Margarett's clearweed,US72
PIMI2,,Pilea microphylla (L.) Liebm.,rockweed,US70
PIMI2,,Pilea microphylla (L.) Liebm.,rockweed,US74
PIMI2,,Pilea microphylla (L.) Liebm.,rockweed,US15
PIMI2,,Pilea microphylla (L.) Liebm.,rockweed,US66
PIMI2,PAMI11,Parietaria microphylla L.,,US78
PIMI2,PAMI11,Parietaria microphylla L.,,US15
PIMI2,,Pilea microphylla (L.) Liebm.,rockweed,US72
PIMI2,,Pilea microphylla (L.) Liebm.,rockweed,US78
PIMI2,PAMI11,Parietaria microphylla L.,,US70
PIMI2,PAMI11,Parietaria microphylla L.,,US66
PIMI2,PAMI11,Parietaria microphylla L.,,US74
PIMI2,PAMI11,Parietaria microphylla L.,,US72
PIMU3,,Pilea multicaulis Urb.,Liquillo Mountain clearweed,US72
PINU,URNU2,Urtica nummulariifolia Sw.,,US78
PINU,,Pilea nummulariifolia (Sw.) Weddell,creeping charlie,US78
PINU,,Pilea nummulariifolia (Sw.) Weddell,creeping charlie,US72
PINU,URNU2,Urtica nummulariifolia Sw.,,US72
PIPA7,,Pilea parietaria (L.) Blume,verdolaguilla,US72
PIPA7,URPA2,Urtica parietaria L.,,US72
PIPE5,,Pilea peploides (Gaudich.) Hook. & Arn.,Pacific Island clearweed,US15
PIPE5,DUPE,Dubreulia peploides Gaudich.,,US15
PIPE5,PIPEM,Pilea peploides (Gaudich.) Hook. & Arn. var. major Hillebr.,,US15
PIPE10,,Pilea perfragilis Ekman,Navassa clearweed,USNI
PIRI3,,Pilea richardii Urb.,Richard's clearweed,US72
PIRI3,,Pilea richardii Urb.,Richard's clearweed,US78
PIRI4,,Pilea rivoriae Weddell,Antilles clearweed,US72
PISA4,,Pilea sanctae-crucis Liebm.,Virgin Island clearweed,US72
PISA4,,Pilea sanctae-crucis Liebm.,Virgin Island clearweed,US78
PISE2,,Pilea semidentata (Juss. ex Poir.) Weddell,cliffside clearweed,US72
PITE4,,Pilea tenerrima Miq.,musgo,US72
PITE4,,Pilea tenerrima Miq.,musgo,US78
PIYU2,,Pilea yunquensis (Urb.) Britton & P. Wilson,mountain clearweed,US72
PILOC,,Pilocarpus Vahl,pilocarpus,US72
PILOC,,Pilocarpus Vahl,pilocarpus,US78
PIRA3,,Pilocarpus racemosus Vahl,aceitillo,US72
PIRA3,,Pilocarpus racemosus Vahl,aceitillo,US78
PILOS2,,Pilosocereus Byles & Rowley,tree cactus,US72
PILOS2,,Pilosocereus Byles & Rowley,tree cactus,US78
PIRO6,PIST4,Pilocereus strictus (DC.) Rümpler,,US72
PIRO6,CERO5,Cereus royenii (L.) Mill.,,US72
PIRO6,,Pilosocereus royenii (L.) Byles & Rowley,Royen's tree cactus,US72
PIRO6,,Pilosocereus royenii (L.) Byles & Rowley,Royen's tree cactus,US78
PIRO6,PIST4,Pilocereus strictus (DC.) Rümpler,,US78
PIRO6,CEST2,Cereus strictus DC.,,US72
PIRO6,CENO2,Cephalocereus nobilis (Haw.) Britton & Rose,,US72
PIRO6,CERO2,Cephalocereus royenii (L.) Britton & Rose,,US78
PIRO6,CENO2,Cephalocereus nobilis (Haw.) Britton & Rose,,US78
PIRO6,PINO,Pilosocereus nobilis (Haw.) Byles & Rowley,,US72
PIRO6,CERO2,Cephalocereus royenii (L.) Britton & Rose,,US72
PIRO6,CERO5,Cereus royenii (L.) Mill.,,US78
PIRO6,PINO,Pilosocereus nobilis (Haw.) Byles & Rowley,,US78
PIRO6,CEST2,Cereus strictus DC.,,US78
PIMEN,,Pimenta Lindl.,pimenta,US72
PIMEN,,Pimenta Lindl.,pimenta,US15
PIMEN,,Pimenta Lindl.,pimenta,US78
PIDI2,,Pimenta dioica (L.) Merr.,allspice,US72
PIDI2,,Pimenta dioica (L.) Merr.,allspice,US15
PIDI2,PIOF,Pimenta officinalis Lindl.,,US15
PIDI2,PIPI5,"Pimenta pimenta (L.) Karst., nom. inval.",,US78
PIDI2,,Pimenta dioica (L.) Merr.,allspice,US78
PIDI2,PIPI5,"Pimenta pimenta (L.) Karst., nom. inval.",,US15
PIDI2,PIOF,Pimenta officinalis Lindl.,,US72
PIDI2,PIPI5,"Pimenta pimenta (L.) Karst., nom. inval.",,US72
PIDI2,PIOF,Pimenta officinalis Lindl.,,US78
PIRA,,Pimenta racemosa (Mill.) J.W. Moore,bayrumtree,US72
PIRA,,Pimenta racemosa (Mill.) J.W. Moore,bayrumtree,US78
PIRAG,,Pimenta racemosa (Mill.) J.W. Moore var. grisea (Kiaersk.) Fosberg,bayrumtree,US72
PIRAG,,Pimenta racemosa (Mill.) J.W. Moore var. grisea (Kiaersk.) Fosberg,bayrumtree,US78
PIRAG,AMGR8,Amomis grisea (Kiaersk.) Britton,,US78
PIRAG,AMGR8,Amomis grisea (Kiaersk.) Britton,,US72
PIRAR,,Pimenta racemosa (Mill.) J.W. Moore var. racemosa,bayrumtree,US72
PIRAR,PIAC5,Pimenta acris auct. non Kostel.,,US72
PIRAR,,Pimenta racemosa (Mill.) J.W. Moore var. racemosa,bayrumtree,US78
PIRAR,PIAC5,Pimenta acris auct. non Kostel.,,US78
PIRAR,AMCA9,Amomis caryophyllata (Jacq.) Krug & Urb.,,US72
PIRAR,AMCA9,Amomis caryophyllata (Jacq.) Krug & Urb.,,US78
PINAN,,Pinanga Blume,,US70
PIIN5,,Pinanga insignis Becc.,pinang palm,US70
PIIN5,,Pinanga insignis Becc.,pinang palm,US66
PINUS,,Pinus L.,pine,US72
PINUS,,Pinus L.,pine,US15
PICA18,,Pinus caribaea Morelet,Caribbean pine,US15
PICA18,,Pinus caribaea Morelet,Caribbean pine,US72
PIPA13,,Pinus patula Schiede ex Schltdl. & Cham.,Mexican weeping pine,US15
PIPI6,,Pinus pinaster Aiton,maritime pine,US15
PINZO,,Pinzona Mart. & Zucc.,pinzona,US72
PICO5,,Pinzona coriacea Mart. & Zucc.,bejuco de agua,US72
PICO5,DOCA,Doliocarpus calinoides (Eichl.) Gilg,,US72
PIPER,,Piper L.,pepper,US72
PIPER,,Piper L.,pepper,US70
PIPER,,Piper L.,pepper,US15
PIPER,,Piper L.,pepper,US78
PIAD,,Piper aduncum L.,higuillo de hoja menuda,US72
PIAD,,Piper aduncum L.,higuillo de hoja menuda,US78
PIAM2,,Piper amalago L.,higuillo de limon,US78
PIAM2,,Piper amalago L.,higuillo de limon,US72
PIAU,,Piper auritum Kunth,Vera cruz pepper,US78
PIBE4,,Piper betle L.,,US70
PIBE4,,Piper betle L.,,US66
PIBL,,Piper blattarum Spreng.,moth pepper,US72
PIBL,,Piper blattarum Spreng.,moth pepper,US78
PIDI,,Piper dilatatum Rich.,higuillo,US72
PIDI,,Piper dilatatum Rich.,higuillo,US78
PIFR3,,Piper fragile Benth.,pepper,US66
PIFR3,,Piper fragile Benth.,pepper,US70
PIGL3,,Piper glabrescens (Miq.) C. DC.,Guyanese pepper,US72
PIGL3,PITR7,Piper treleaseanum Britton & P. Wilson,,US72
PIHI2,,Piper hispidum Sw.,Jamaican pepper,US72
PIHI2,PISC,"Piper scabrum Sw., non Lam.",,US72
PIHO2,,Piper hosokawae Fosberg,kesebibui,US66
PIHO2,,Piper hosokawae Fosberg,kesebibui,US70
PIJA,PICI2,Piper citrifolium Lam.,,US72
PIJA,PIWY,Piper wydlerianum (Miq.) C. DC.,,US72
PIJA,,Piper jacquemontianum Kunth,Caracas pepper,US72
PIMA4,,Piper marginatum Jacq.,marigold pepper,US72
PIME,,Piper methysticum G. Forst.,kava,US70
PIME,,Piper methysticum G. Forst.,kava,US15
PIME,,Piper methysticum G. Forst.,kava,US66
PINI3,,Piper nigrum L.,black pepper,US70
PINI3,,Piper nigrum L.,black pepper,US66
PIPO3,,Piper ponapense C. DC.,pepper,US70
PIPO3,,Piper ponapense C. DC.,pepper,US66
PISW,,Piper swartzianum (Miq.) C. DC.,spanish elder,US72
PISW,PITU,Piper tuberculatum auct. non Jacq.,,US72
PIPTO2,,Piptocarpha R. Br.,ashdaisy,US72
PITE6,,Piptocarpha tetrantha Urb.,mountain ashdaisy,US72
PIPTO3,,Piptocoma Cass.,velvetshrub,US72
PIPTO3,,Piptocoma Cass.,velvetshrub,US78
PIAC6,,Piptocoma acevedoi Pruski,Acevedo's velvetshrub,US72
PIAN4,,Piptocoma antillana Urb.,Antilles velvetshrub,US72
PIAN4,PIRU4,Piptocoma rufescens auct. non Cass.,,US72
PIAN4,,Piptocoma antillana Urb.,Antilles velvetshrub,US78
PIAN4,PIRU4,Piptocoma rufescens auct. non Cass.,,US78
PIPTU,,Pipturus Weddell,pipturus,US15
PIPTU,,Pipturus Weddell,pipturus,US70
PIAL2,PIHAI,Pipturus hawaiensis Levl. var. integrifolius O. Deg. & I. Deg.,,US15
PIAL2,PIGA,Pipturus gaudichaudianus Weddell,,US15
PIAL2,,Pipturus albidus (Hook. & Arn.) A. Gray,Waimea pipturus,US15
PIAL2,PIBR2,Pipturus brighamii Skottsb.,,US15
PIAL2,PIHAM,Pipturus hawaiensis Levl. var. molokaiensis (Skottsb.) O. Deg. & I. Deg.,,US15
PIAL2,PIGAA,Pipturus gaudichaudianus Weddell var. asperrimus Skottsb.,,US15
PIAL2,PIGAH,Pipturus gaudichaudianus Weddell var. hualalaiensis Skottsb.,,US15
PIAL2,PIHE2,Pipturus helleri Skottsb.,,US15
PIAL2,PIPT,Pipturus pterocarpus Skottsb.,,US15
PIAL2,PISK,Pipturus skottsbergii Krajina,,US15
PIAL2,PIHA2,Pipturus hawaiensis Levl.,,US15
PIAL2,PIOA,Pipturus oahuensis Skottsb.,,US15
PIAL2,PIHAE,Pipturus hawaiensis Levl. var. eriocarpus (Skottsb.) Skottsb.,,US15
PIAL2,PIRO4,Pipturus rockii Skottsb.,,US15
PIAL2,PIPA8,Pipturus pachyphyllus Skottsb.,,US15
PIAR8,,Pipturus argenteus (G. Forst.) Wedd.,,US70
PIARA2,,Pipturus argenteus (G. Forst.) Wedd. var. argenteus,native mulberry,US66
PIARA2,,Pipturus argenteus (G. Forst.) Wedd. var. argenteus,native mulberry,US70
PIFO2,,Pipturus forbesii Krajina,Forbes' pipturus,US15
PIKA,,Pipturus kauaiensis A. Heller,Kauai pipturus,US15
PIMI9,,Pipturus micronesicus Kaneh.,Micronesian pipturus,US66
PIMI9,,Pipturus micronesicus Kaneh.,Micronesian pipturus,US70
PIRU2,,Pipturus ruber A. Heller,red pipturus,US15
PISU5,,Pipturus subinteger H.J.P. Winkl.,pipturus,US66
PISU5,,Pipturus subinteger H.J.P. Winkl.,pipturus,US70
PIRIQ,,Piriqueta Aubl.,stripeseed,US70
PIRIQ,,Piriqueta Aubl.,stripeseed,US72
PIRIQ,,Piriqueta Aubl.,stripeseed,US78
PICI,,Piriqueta cistoides (L.) Griseb.,pitted stripeseed,US72
PICIC2,TUCI,Turnera cistoides L.,,US72
